1.500000000000000000e+02 4.032997802734375000e+03 -5.370801391601562500e+02 4.000000000000000000e+00
1.620000000000000000e+02 3.936799316406250000e+03 -5.643988647460937500e+02 1.267852210998535156e+01
1.630000000000000000e+02 3.936799316406250000e+03 -5.643988647460937500e+02 4.000000000000000000e+00
1.750000000000000000e+02 3.840073974609375000e+03 -5.897893066406250000e+02 1.267860889434814453e+01
1.760000000000000000e+02 3.840073974609375000e+03 -5.897893066406250000e+02 4.000000000000000000e+00
1.880000000000000000e+02 3.742859863281250000e+03 -6.132403564453125000e+02 1.267869281768798828e+01
1.890000000000000000e+02 3.742859863281250000e+03 -6.132403564453125000e+02 4.000000000000000000e+00
2.000000000000000000e+02 3.645195800781250000e+03 -6.347420654296875000e+02 1.267877674102783203e+01
2.010000000000000000e+02 3.645195800781250000e+03 -6.347420654296875000e+02 4.000000000000000000e+00
2.120000000000000000e+02 3.547121093750000000e+03 -6.542852783203125000e+02 1.267885971069335938e+01
2.130000000000000000e+02 3.547121093750000000e+03 -6.542852783203125000e+02 4.000000000000000000e+00
2.240000000000000000e+02 3.448674804687500000e+03 -6.718619995117187500e+02 1.267894172668457031e+01
2.250000000000000000e+02 3.448674804687500000e+03 -6.718619995117187500e+02 4.000000000000000000e+00
2.360000000000000000e+02 3.349896240234375000e+03 -6.874650268554687500e+02 1.267902278900146484e+01
2.370000000000000000e+02 3.349896240234375000e+03 -6.874650268554687500e+02 4.000000000000000000e+00
2.480000000000000000e+02 3.250823974609375000e+03 -7.010798339843750000e+02 1.267910099029541016e+01
2.490000000000000000e+02 3.250823974609375000e+03 -7.010798339843750000e+02 4.000000000000000000e+00
2.600000000000000000e+02 3.151499511718750000e+03 -7.127108154296875000e+02 1.267918109893798828e+01
2.610000000000000000e+02 3.151499511718750000e+03 -7.127108154296875000e+02 4.000000000000000000e+00
2.720000000000000000e+02 3.051962158203125000e+03 -7.223541259765625000e+02 1.267925834655761719e+01
2.730000000000000000e+02 3.051962158203125000e+03 -7.223541259765625000e+02 4.000000000000000000e+00
2.840000000000000000e+02 2.952252197265625000e+03 -7.300055541992187500e+02 1.267933464050292969e+01
2.850000000000000000e+02 2.952252197265625000e+03 -7.300055541992187500e+02 4.000000000000000000e+00
2.960000000000000000e+02 2.852409179687500000e+03 -7.356619873046875000e+02 1.267941093444824219e+01
2.970000000000000000e+02 2.852409179687500000e+03 -7.356619873046875000e+02 4.000000000000000000e+00
3.080000000000000000e+02 2.752473144531250000e+03 -7.393208618164062500e+02 1.267948436737060547e+01
3.090000000000000000e+02 2.752473144531250000e+03 -7.393208618164062500e+02 4.000000000000000000e+00
3.200000000000000000e+02 2.652483886718750000e+03 -7.409805297851562500e+02 1.267955875396728516e+01
3.210000000000000000e+02 2.652483886718750000e+03 -7.409805297851562500e+02 4.000000000000000000e+00
3.320000000000000000e+02 2.552481201171875000e+03 -7.406401367187500000e+02 1.267963123321533203e+01
3.330000000000000000e+02 2.552481201171875000e+03 -7.406401367187500000e+02 4.000000000000000000e+00
3.440000000000000000e+02 2.452505615234375000e+03 -7.382996826171875000e+02 1.267970275878906250e+01
3.450000000000000000e+02 2.452505615234375000e+03 -7.382996826171875000e+02 4.000000000000000000e+00
3.560000000000000000e+02 2.352596679687500000e+03 -7.339599609375000000e+02 1.267977523803710938e+01
3.570000000000000000e+02 2.352596679687500000e+03 -7.339599609375000000e+02 4.000000000000000000e+00
3.680000000000000000e+02 2.252794677734375000e+03 -7.276223754882812500e+02 1.267984390258789062e+01
3.690000000000000000e+02 2.252794677734375000e+03 -7.276223754882812500e+02 4.000000000000000000e+00
3.800000000000000000e+02 2.153139404296875000e+03 -7.192894897460937500e+02 1.267991256713867188e+01
3.810000000000000000e+02 2.153139404296875000e+03 -7.192894897460937500e+02 4.000000000000000000e+00
3.920000000000000000e+02 2.053670654296875000e+03 -7.089643554687500000e+02 1.267998027801513672e+01
3.930000000000000000e+02 2.053670654296875000e+03 -7.089643554687500000e+02 4.000000000000000000e+00
4.040000000000000000e+02 1.954428710937500000e+03 -6.966510009765625000e+02 1.268004703521728516e+01
4.050000000000000000e+02 1.954428710937500000e+03 -6.966510009765625000e+02 4.000000000000000000e+00
4.160000000000000000e+02 1.855453125000000000e+03 -6.823543701171875000e+02 1.268011188507080078e+01
4.170000000000000000e+02 1.855453125000000000e+03 -6.823543701171875000e+02 4.000000000000000000e+00
4.280000000000000000e+02 1.756783325195312500e+03 -6.660801391601562500e+02 1.311490821838378906e+01
4.290000000000000000e+02 1.756783325195312500e+03 -6.660801391601562500e+02 4.000000000000000000e+00
4.400000000000000000e+02 1.658459106445312500e+03 -6.478348388671875000e+02 1.539385986328125000e+01
4.410000000000000000e+02 1.658459106445312500e+03 -6.478348388671875000e+02 4.000000000000000000e+00
4.520000000000000000e+02 1.560519775390625000e+03 -6.276260986328125000e+02 1.966144180297851562e+01
4.530000000000000000e+02 1.560519775390625000e+03 -6.276260986328125000e+02 4.000000000000000000e+00
4.640000000000000000e+02 1.463004394531250000e+03 -6.054623413085937500e+02 2.486624526977539062e+01
4.650000000000000000e+02 1.463004394531250000e+03 -6.054623413085937500e+02 4.000000000000000000e+00
4.760000000000000000e+02 1.365951904296875000e+03 -5.813529663085937500e+02 3.010221290588378906e+01
4.770000000000000000e+02 1.365951904296875000e+03 -5.813529663085937500e+02 4.000000000000000000e+00
4.880000000000000000e+02 1.269400878906250000e+03 -5.553084716796875000e+02 3.512985610961914062e+01
4.890000000000000000e+02 1.269400878906250000e+03 -5.553084716796875000e+02 4.000000000000000000e+00
5.000000000000000000e+02 1.173389526367187500e+03 -5.273402709960937500e+02 3.941594696044921875e+01
5.010000000000000000e+02 1.173389526367187500e+03 -5.273402709960937500e+02 4.000000000000000000e+00
5.120000000000000000e+02 1.077955566406250000e+03 -4.974610290527343750e+02 4.289418411254882812e+01
5.130000000000000000e+02 1.077955566406250000e+03 -4.974610290527343750e+02 4.000000000000000000e+00
5.240000000000000000e+02 9.831365356445312500e+02 -4.656844787597656250e+02 4.556554412841796875e+01
5.250000000000000000e+02 9.831365356445312500e+02 -4.656844787597656250e+02 4.000000000000000000e+00
5.360000000000000000e+02 8.889689331054687500e+02 -4.320256347656250000e+02 4.743107223510742188e+01
5.370000000000000000e+02 8.889689331054687500e+02 -4.320256347656250000e+02 4.000000000000000000e+00
5.480000000000000000e+02 7.954888916015625000e+02 -3.965007629394531250e+02 4.849193191528320312e+01
5.490000000000000000e+02 7.954888916015625000e+02 -3.965007629394531250e+02 4.000000000000000000e+00
7.540000000000000000e+02 5.045619140625000000e+03 -1.130211791992187500e+02 8.338707923889160156e+00
7.590000000000000000e+02 4.957689453125000000e+03 -1.606544799804687500e+02 8.338757514953613281e+00
7.660000000000000000e+02 4.868817871093750000e+03 -2.065051116943359375e+02 8.338805198669433594e+00
7.710000000000000000e+02 4.779061035156250000e+03 -2.505966033935546875e+02 8.338853836059570312e+00
7.780000000000000000e+02 4.688449218750000000e+03 -2.929045410156250000e+02 8.338900566101074219e+00
7.870000000000000000e+02 4.597015136718750000e+03 -3.334063415527343750e+02 8.338947296142578125e+00
7.920000000000000000e+02 4.504771972656250000e+03 -3.720295104980468750e+02 8.338993072509765625e+00
8.000000000000000000e+02 4.411768066406250000e+03 -4.087833557128906250e+02 8.339039802551269531e+00
8.020000000000000000e+02 5.132545898437500000e+03 -6.358199310302734375e+01 8.051680564880371094e+00
8.070000000000000000e+02 4.318052734375000000e+03 -4.436818237304687500e+02 8.339085578918457031e+00
8.120000000000000000e+02 4.223661621093750000e+03 -4.767077331542968750e+02 8.339129447937011719e+00
8.200000000000000000e+02 4.128630859375000000e+03 -5.078453369140625000e+02 8.339174270629882812e+00
8.260000000000000000e+02 4.032997802734375000e+03 -5.370801391601562500e+02 8.339218139648437500e+00
8.340000000000000000e+02 3.936799316406250000e+03 -5.643988647460937500e+02 8.339261054992675781e+00
8.400000000000000000e+02 3.840073974609375000e+03 -5.897893066406250000e+02 8.339304924011230469e+00
8.470000000000000000e+02 3.742859863281250000e+03 -6.132403564453125000e+02 8.339345932006835938e+00
8.520000000000000000e+02 3.645195800781250000e+03 -6.347420654296875000e+02 8.339387893676757812e+00
8.570000000000000000e+02 3.547121093750000000e+03 -6.542852783203125000e+02 8.339429855346679688e+00
8.640000000000000000e+02 3.448674804687500000e+03 -6.718619995117187500e+02 8.339470863342285156e+00
8.690000000000000000e+02 3.349896240234375000e+03 -6.874650268554687500e+02 8.339511871337890625e+00
8.760000000000000000e+02 3.250823974609375000e+03 -7.010798339843750000e+02 8.339550018310546875e+00
8.810000000000000000e+02 3.151499511718750000e+03 -7.127108154296875000e+02 8.339590072631835938e+00
8.870000000000000000e+02 3.051962158203125000e+03 -7.223541259765625000e+02 8.339629173278808594e+00
8.940000000000000000e+02 2.952252197265625000e+03 -7.300055541992187500e+02 8.339667320251464844e+00
8.990000000000000000e+02 2.852409179687500000e+03 -7.356619873046875000e+02 8.339705467224121094e+00
9.060000000000000000e+02 2.752473144531250000e+03 -7.393208618164062500e+02 8.339742660522460938e+00
9.110000000000000000e+02 2.652483886718750000e+03 -7.409805297851562500e+02 8.339779853820800781e+00
9.180000000000000000e+02 2.552481201171875000e+03 -7.406401367187500000e+02 8.339815139770507812e+00
9.240000000000000000e+02 2.452505615234375000e+03 -7.382996826171875000e+02 8.339851379394531250e+00
9.290000000000000000e+02 2.352596679687500000e+03 -7.339599609375000000e+02 8.339887619018554688e+00
9.360000000000000000e+02 2.252794677734375000e+03 -7.276223754882812500e+02 8.339921951293945312e+00
9.410000000000000000e+02 2.153139404296875000e+03 -7.192894897460937500e+02 8.339956283569335938e+00
9.480000000000000000e+02 2.053670654296875000e+03 -7.089643554687500000e+02 8.339990615844726562e+00
9.530000000000000000e+02 1.954428710937500000e+03 -6.966510009765625000e+02 8.340023994445800781e+00
9.580000000000000000e+02 1.855453125000000000e+03 -6.823543701171875000e+02 8.340055465698242188e+00
9.650000000000000000e+02 1.756783325195312500e+03 -6.660801391601562500e+02 8.557454109191894531e+00
9.720000000000000000e+02 1.658459106445312500e+03 -6.478348388671875000e+02 1.159590625762939453e+01
9.730000000000000000e+02 1.658459106445312500e+03 -6.478348388671875000e+02 7.797953128814697266e+00
9.800000000000000000e+02 1.560519775390625000e+03 -6.276260986328125000e+02 1.574608039855957031e+01
9.810000000000000000e+02 1.560519775390625000e+03 -6.276260986328125000e+02 1.183072090148925781e+01
9.820000000000000000e+02 1.560519775390625000e+03 -6.276260986328125000e+02 7.915360450744628906e+00
9.890000000000000000e+02 1.463004394531250000e+03 -6.054623413085937500e+02 2.069299697875976562e+01
9.900000000000000000e+02 1.463004394531250000e+03 -6.054623413085937500e+02 1.651974678039550781e+01
9.910000000000000000e+02 1.463004394531250000e+03 -6.054623413085937500e+02 1.234649848937988281e+01
9.920000000000000000e+02 1.463004394531250000e+03 -6.054623413085937500e+02 8.173249244689941406e+00
9.990000000000000000e+02 1.365951904296875000e+03 -5.813529663085937500e+02 2.637332534790039062e+01
1.000000000000000000e+03 1.365951904296875000e+03 -5.813529663085937500e+02 2.264443778991699219e+01
1.001000000000000000e+03 1.365951904296875000e+03 -5.813529663085937500e+02 1.891555023193359375e+01
1.002000000000000000e+03 1.365951904296875000e+03 -5.813529663085937500e+02 1.518666267395019531e+01
1.003000000000000000e+03 1.365951904296875000e+03 -5.813529663085937500e+02 1.145777511596679688e+01
1.004000000000000000e+03 1.365951904296875000e+03 -5.813529663085937500e+02 7.728887557983398438e+00
1.011000000000000000e+03 1.269400878906250000e+03 -5.553084716796875000e+02 3.123862266540527344e+01
1.012000000000000000e+03 1.269400878906250000e+03 -5.553084716796875000e+02 2.734739112854003906e+01
1.013000000000000000e+03 1.269400878906250000e+03 -5.553084716796875000e+02 2.345615959167480469e+01
1.014000000000000000e+03 1.269400878906250000e+03 -5.553084716796875000e+02 1.956492805480957031e+01
1.015000000000000000e+03 1.269400878906250000e+03 -5.553084716796875000e+02 1.567369556427001953e+01
1.016000000000000000e+03 1.269400878906250000e+03 -5.553084716796875000e+02 1.178246402740478516e+01
1.017000000000000000e+03 1.269400878906250000e+03 -5.553084716796875000e+02 7.891232013702392578e+00
1.024000000000000000e+03 1.173389526367187500e+03 -5.273402709960937500e+02 3.548084259033203125e+01
1.025000000000000000e+03 1.173389526367187500e+03 -5.273402709960937500e+02 3.154573631286621094e+01
1.026000000000000000e+03 1.173389526367187500e+03 -5.273402709960937500e+02 2.761063003540039062e+01
1.027000000000000000e+03 1.173389526367187500e+03 -5.273402709960937500e+02 2.367552566528320312e+01
1.028000000000000000e+03 1.173389526367187500e+03 -5.273402709960937500e+02 1.974042129516601562e+01
1.029000000000000000e+03 1.173389526367187500e+03 -5.273402709960937500e+02 1.580531501770019531e+01
1.030000000000000000e+03 1.173389526367187500e+03 -5.273402709960937500e+02 1.187021064758300781e+01
1.031000000000000000e+03 1.173389526367187500e+03 -5.273402709960937500e+02 7.935105323791503906e+00
1.038000000000000000e+03 1.077955566406250000e+03 -4.974610290527343750e+02 3.900476837158203125e+01
1.039000000000000000e+03 1.077955566406250000e+03 -4.974610290527343750e+02 3.511534881591796875e+01
1.040000000000000000e+03 1.077955566406250000e+03 -4.974610290527343750e+02 3.122592926025390625e+01
1.041000000000000000e+03 1.077955566406250000e+03 -4.974610290527343750e+02 2.733651161193847656e+01
1.042000000000000000e+03 1.077955566406250000e+03 -4.974610290527343750e+02 2.344709205627441406e+01
1.043000000000000000e+03 1.077955566406250000e+03 -4.974610290527343750e+02 1.955767440795898438e+01
1.044000000000000000e+03 1.077955566406250000e+03 -4.974610290527343750e+02 1.566825580596923828e+01
1.045000000000000000e+03 1.077955566406250000e+03 -4.974610290527343750e+02 1.177883720397949219e+01
1.046000000000000000e+03 1.077955566406250000e+03 -4.974610290527343750e+02 7.889418601989746094e+00
1.053000000000000000e+03 9.831365356445312500e+02 -4.656844787597656250e+02 4.140898895263671875e+01
1.054000000000000000e+03 9.831365356445312500e+02 -4.656844787597656250e+02 3.725243759155273438e+01
1.055000000000000000e+03 9.831365356445312500e+02 -4.656844787597656250e+02 3.309588241577148438e+01
1.056000000000000000e+03 9.831365356445312500e+02 -4.656844787597656250e+02 2.893932723999023438e+01
1.057000000000000000e+03 9.831365356445312500e+02 -4.656844787597656250e+02 2.478277206420898438e+01
1.058000000000000000e+03 9.831365356445312500e+02 -4.656844787597656250e+02 2.062621879577636719e+01
1.059000000000000000e+03 9.831365356445312500e+02 -4.656844787597656250e+02 1.646966361999511719e+01
1.060000000000000000e+03 9.831365356445312500e+02 -4.656844787597656250e+02 1.231310939788818359e+01
1.061000000000000000e+03 9.831365356445312500e+02 -4.656844787597656250e+02 8.156554222106933594e+00
1.068000000000000000e+03 8.889689331054687500e+02 -4.320256347656250000e+02 4.348279190063476562e+01
1.069000000000000000e+03 8.889689331054687500e+02 -4.320256347656250000e+02 3.953451156616210938e+01
1.070000000000000000e+03 8.889689331054687500e+02 -4.320256347656250000e+02 3.558623504638671875e+01
1.071000000000000000e+03 8.889689331054687500e+02 -4.320256347656250000e+02 3.163795471191406250e+01
1.072000000000000000e+03 8.889689331054687500e+02 -4.320256347656250000e+02 2.768967437744140625e+01
1.073000000000000000e+03 8.889689331054687500e+02 -4.320256347656250000e+02 2.374139595031738281e+01
1.074000000000000000e+03 8.889689331054687500e+02 -4.320256347656250000e+02 1.979311752319335938e+01
1.075000000000000000e+03 8.889689331054687500e+02 -4.320256347656250000e+02 1.584483718872070312e+01
1.076000000000000000e+03 8.889689331054687500e+02 -4.320256347656250000e+02 1.189655876159667969e+01
1.077000000000000000e+03 8.889689331054687500e+02 -4.320256347656250000e+02 7.948279380798339844e+00
1.084000000000000000e+03 7.954888916015625000e+02 -3.965007629394531250e+02 4.444720840454101562e+01
1.085000000000000000e+03 7.954888916015625000e+02 -3.965007629394531250e+02 4.040248870849609375e+01
1.086000000000000000e+03 7.954888916015625000e+02 -3.965007629394531250e+02 3.635776901245117188e+01
1.087000000000000000e+03 7.954888916015625000e+02 -3.965007629394531250e+02 3.231304550170898438e+01
1.088000000000000000e+03 7.954888916015625000e+02 -3.965007629394531250e+02 2.826832580566406250e+01
1.089000000000000000e+03 7.954888916015625000e+02 -3.965007629394531250e+02 2.422360420227050781e+01
1.090000000000000000e+03 7.954888916015625000e+02 -3.965007629394531250e+02 2.017888450622558594e+01
1.091000000000000000e+03 7.954888916015625000e+02 -3.965007629394531250e+02 1.613416290283203125e+01
1.092000000000000000e+03 7.954888916015625000e+02 -3.965007629394531250e+02 1.208944225311279297e+01
1.093000000000000000e+03 7.954888916015625000e+02 -3.965007629394531250e+02 8.044720649719238281e+00
